Date,Open,High,Low,Close,Volume
29-10-1992,0.391707,0.404888,0.386333,0.399132,254716042
30-10-1992,0.401322,0.401322,0.389823,0.393456,154606127
02-11-1992,0.393456,0.395589,0.388113,0.391707,202553749
03-11-1992,0.393456,0.393456,0.386333,0.389823,134266763
04-11-1992,0.389823,0.395589,0.389823,0.393456,169050431
05-11-1992,0.393456,0.41244,0.393456,0.41244,354932608
06-11-1992,0.410585,0.42355,0.410585,0.418138,314347155
09-11-1992,0.419856,0.419856,0.410585,0.41413,134480111
10-11-1992,0.41244,0.42355,0.410585,0.421662,145550074
11-11-1992,0.42355,0.4367,0.421662,0.425533,167223222
12-11-1992,0.427361,0.431277,0.422912,0.426419,128131557
13-11-1992,0.427361,0.429176,0.419856,0.421662,100923466
16-11-1992,0.421662,0.433076,0.419856,0.430383,80437378
17-11-1992,0.429176,0.431277,0.411527,0.41413,201019964
18-11-1992,0.419856,0.4367,0.41626,0.433076,362974981
19-11-1992,0.433076,0.446287,0.433076,0.4367,286445481
20-11-1992,0.438449,0.440578,0.427361,0.431277,185161973
23-11-1992,0.42355,0.427361,0.421662,0.425533,181867601
24-11-1992,0.427361,0.431277,0.42355,0.431277,186749079
25-11-1992,0.427361,0.429176,0.419856,0.42355,139735026
27-11-1992,0.42355,0.429176,0.421662,0.42355,56203461
30-11-1992,0.421662,0.431277,0.41687,0.431277,191137040
01-12-1992,0.429176,0.442356,0.425533,0.4367,154979580
02-12-1992,0.4367,0.438449,0.427361,0.429176,116434743
03-12-1992,0.42355,0.431906,0.42073,0.431277,223386682
04-12-1992,0.429176,0.431277,0.42355,0.426419,114060739
07-12-1992,0.425533,0.433076,0.425533,0.433076,171744633
08-12-1992,0.433076,0.440578,0.433076,0.435786,234163225
09-12-1992,0.433076,0.434883,0.429176,0.431906,189830012
10-12-1992,0.429176,0.431906,0.42355,0.429176,166943186
11-12-1992,0.429176,0.4367,0.429176,0.431277,143122693
14-12-1992,0.431277,0.433076,0.425533,0.429176,131599245
15-12-1992,0.425533,0.427361,0.41626,0.422912,217371530
16-12-1992,0.421662,0.427361,0.408434,0.41244,269040328
17-12-1992,0.41413,0.431277,0.41413,0.426419,278496422
18-12-1992,0.431277,0.444153,0.429176,0.4367,280390336
21-12-1992,0.4367,0.449891,0.434883,0.446806,304931025
22-12-1992,0.448064,0.45917,0.448064,0.454291,333632930
23-12-1992,0.451677,0.453445,0.444153,0.448064,133773290
24-12-1992,0.449891,0.449891,0.442356,0.442356,54736316
28-12-1992,0.444153,0.448064,0.444153,0.446287,83891706
29-12-1992,0.446287,0.455546,0.446287,0.446806,138468006
30-12-1992,0.448064,0.448064,0.440578,0.440578,119782367
31-12-1992,0.440578,0.449891,0.440578,0.448064,109832829
04-01-1993,0.446287,0.449891,0.433076,0.4367,153779266
05-01-1993,0.434883,0.444153,0.429176,0.444153,221799485
06-01-1993,0.455546,0.464827,0.453445,0.463069,335100001
07-01-1993,0.463069,0.468471,0.454291,0.457424,324070069
08-01-1993,0.455546,0.472391,0.448064,0.466636,382180715
11-01-1993,0.464827,0.482525,0.463069,0.480731,325963954
12-01-1993,0.470524,0.478099,0.461292,0.461292,412216301
13-01-1993,0.461292,0.479845,0.45917,0.476251,237737630
14-01-1993,0.479845,0.489105,0.478099,0.4873,437997381
15-01-1993,0.457424,0.466636,0.449891,0.451677,1074880727
18-01-1993,0.446287,0.449891,0.434883,0.446287,397305219
19-01-1993,0.448064,0.453445,0.444153,0.448064,326337369
20-01-1993,0.448064,0.451677,0.446287,0.449891,189029762
21-01-1993,0.448064,0.451677,0.440578,0.449891,219612222
22-01-1993,0.451677,0.451677,0.442356,0.446287,174985586
25-01-1993,0.444153,0.453445,0.444153,0.449891,240871819
26-01-1993,0.453445,0.464827,0.453445,0.455546,340128174
27-01-1993,0.457424,0.463069,0.440578,0.451677,269867261
28-01-1993,0.449891,0.451677,0.444153,0.448936,219158728
29-01-1993,0.451677,0.45917,0.442356,0.446287,316881178
01-02-1993,0.444153,0.45917,0.444153,0.45917,286458798
02-02-1993,0.455546,0.461292,0.451677,0.451677,217131479
03-02-1993,0.457424,0.457424,0.438449,0.449891,314600528
04-02-1993,0.449891,0.451677,0.442356,0.446287,247873969
05-02-1993,0.444153,0.446287,0.421662,0.429176,437770620
08-02-1993,0.427361,0.431277,0.41626,0.42355,334713227
09-02-1993,0.427361,0.430383,0.42355,0.426419,284204834
10-02-1993,0.427361,0.429176,0.41244,0.418138,319481994
11-02-1993,0.418138,0.421662,0.41244,0.413313,200379763
12-02-1993,0.41244,0.41626,0.403051,0.403954,327951199
16-02-1993,0.401322,0.401322,0.386333,0.397387,485544892
17-02-1993,0.399132,0.404888,0.389823,0.403954,297208731
18-02-1993,0.41244,0.41413,0.401322,0.41244,333579562
19-02-1993,0.41413,0.41626,0.410585,0.41244,211729835
22-02-1993,0.41244,0.419856,0.410585,0.413313,117608420
23-02-1993,0.41244,0.41413,0.404888,0.406708,231108962
24-02-1993,0.390773,0.403954,0.390773,0.401842,341248501
25-02-1993,0.399132,0.410585,0.399132,0.410585,199139423
26-02-1993,0.406708,0.406708,0.391707,0.397387,351158084
01-03-1993,0.397387,0.401322,0.395589,0.399132,142069050
02-03-1993,0.397387,0.408434,0.397387,0.406708,175879156
03-03-1993,0.404888,0.41244,0.399132,0.409308,241378689
04-03-1993,0.408434,0.41413,0.401322,0.41244,224280298
05-03-1993,0.410585,0.418138,0.410585,0.41244,132919644
08-03-1993,0.41244,0.425533,0.41244,0.42355,210782904
09-03-1993,0.42355,0.431277,0.42355,0.425533,184375005
10-03-1993,0.425533,0.429176,0.419856,0.425533,157780407
11-03-1993,0.427361,0.429176,0.421662,0.426419,172211365
12-03-1993,0.425533,0.425533,0.41626,0.421662,150871670
15-03-1993,0.419856,0.429176,0.415279,0.427361,161995041
16-03-1993,0.429176,0.433076,0.42355,0.42355,120609336
17-03-1993,0.42355,0.427361,0.41244,0.413313,209849342
18-03-1993,0.41244,0.41687,0.408434,0.408434,126451076
19-03-1993,0.41244,0.41413,0.401322,0.403051,183508080
22-03-1993,0.401322,0.403954,0.395589,0.399132,196725382
23-03-1993,0.399132,0.404888,0.39443,0.395589,122103143
24-03-1993,0.395589,0.406708,0.393456,0.403051,170370833
25-03-1993,0.403051,0.410585,0.401322,0.410585,203687408
26-03-1993,0.410585,0.410585,0.393456,0.399132,180720566
29-03-1993,0.391707,0.393456,0.380658,0.382377,311653032
30-03-1993,0.383241,0.391707,0.376632,0.391707,314440536
31-03-1993,0.393456,0.395589,0.384097,0.386333,265599226
01-04-1993,0.384097,0.389823,0.382377,0.388113,128851796
02-04-1993,0.378507,0.384097,0.371258,0.375758,302223541
05-04-1993,0.374874,0.378507,0.371258,0.374874,177639655
06-04-1993,0.374874,0.376632,0.365564,0.365564,200499820
07-04-1993,0.367379,0.380658,0.363531,0.378507,193924538
08-04-1993,0.374874,0.378507,0.367379,0.373088,194618072
12-04-1993,0.371258,0.382377,0.371258,0.374874,110806401
13-04-1993,0.378507,0.384097,0.361683,0.363531,195871777
14-04-1993,0.361683,0.365564,0.35696,0.365564,202513790
15-04-1993,0.361683,0.361683,0.350595,0.354192,260437710
16-04-1993,0.361683,0.365564,0.355387,0.360838,817857426
19-04-1993,0.363531,0.371258,0.361683,0.363531,271347683
20-04-1993,0.365564,0.376632,0.361683,0.374874,285858627
21-04-1993,0.376632,0.380658,0.369276,0.37182,244446311
22-04-1993,0.369276,0.378507,0.367379,0.374874,187762668
23-04-1993,0.373088,0.376632,0.365564,0.369276,159741000
26-04-1993,0.369276,0.373088,0.363531,0.367379,122423177
27-04-1993,0.365564,0.376632,0.365564,0.376632,154419365
28-04-1993,0.373088,0.389823,0.373088,0.385392,194391383
29-04-1993,0.386333,0.388113,0.375758,0.380658,98175976
30-04-1993,0.380658,0.393456,0.380658,0.384097,157593715
03-05-1993,0.384097,0.389823,0.382377,0.388968,77623155
04-05-1993,0.391707,0.406708,0.389823,0.400417,203420666
05-05-1993,0.397387,0.41626,0.397387,0.408434,301356580
06-05-1993,0.408434,0.410585,0.401322,0.403051,83905018
07-05-1993,0.401322,0.410585,0.401322,0.410585,97522399
10-05-1993,0.41244,0.419021,0.41244,0.41244,164249041
11-05-1993,0.41244,0.41413,0.404888,0.408434,188602988
12-05-1993,0.406708,0.410585,0.397387,0.399132,125304048
13-05-1993,0.401322,0.418138,0.401322,0.41626,430755222
14-05-1993,0.41413,0.419856,0.41244,0.41626,139815093
17-05-1993,0.41626,0.419856,0.41244,0.418138,82931386
18-05-1993,0.41626,0.421662,0.41244,0.41626,194671385
19-05-1993,0.410585,0.431277,0.408434,0.429176,205741461
20-05-1993,0.429176,0.442356,0.429176,0.440578,345969923
21-05-1993,0.440578,0.443241,0.425533,0.431277,176479341
24-05-1993,0.425533,0.440578,0.425533,0.431906,179000067
25-05-1993,0.425533,0.431277,0.418138,0.422912,215210866
26-05-1993,0.419856,0.433076,0.415279,0.433076,144763228
27-05-1993,0.433076,0.438449,0.429176,0.431277,234936774
28-05-1993,0.427361,0.431277,0.421662,0.424384,219052070
01-06-1993,0.42355,0.433076,0.42355,0.427361,160848035
02-06-1993,0.425533,0.4367,0.419856,0.427361,238737900
03-06-1993,0.427361,0.429176,0.419856,0.422912,186789045
04-06-1993,0.418138,0.421662,0.408434,0.411527,254462608
07-06-1993,0.408434,0.410585,0.377898,0.380658,574344713
08-06-1993,0.365564,0.374874,0.359916,0.371258,739620698
09-06-1993,0.337377,0.341883,0.3299,0.33164,1403298776
10-06-1993,0.326266,0.335549,0.320561,0.333536,659370143
11-06-1993,0.337377,0.339243,0.325441,0.328124,288566136
14-06-1993,0.3299,0.335549,0.326266,0.334449,297101988
15-06-1993,0.339243,0.339243,0.314018,0.314904,533879317
16-06-1993,0.316733,0.324176,0.31131,0.316733,420458780
17-06-1993,0.318477,0.318477,0.303412,0.309148,487572181
18-06-1993,0.311938,0.315838,0.29811,0.30743,370697256
21-06-1993,0.303412,0.303412,0.296351,0.296872,325790582
22-06-1993,0.306577,0.314904,0.29811,0.310386,400572871
23-06-1993,0.313061,0.313061,0.300015,0.303412,215210866
24-06-1993,0.303412,0.313061,0.300015,0.313061,265359253
25-06-1993,0.302881,0.305613,0.296351,0.300015,306238024
28-06-1993,0.303412,0.303412,0.290556,0.300791,421098975
29-06-1993,0.301735,0.301735,0.288582,0.292346,350424547
30-06-1993,0.290556,0.29811,0.288582,0.296351,238471167
01-07-1993,0.292346,0.29811,0.284939,0.284939,259797538
02-07-1993,0.286667,0.290556,0.283112,0.288582,228201444
06-07-1993,0.286667,0.292346,0.281325,0.283112,184881822
07-07-1993,0.281325,0.284035,0.271691,0.273517,270360674
08-07-1993,0.273517,0.281325,0.271691,0.273517,165489366
09-07-1993,0.277375,0.279184,0.273517,0.275599,186815746
12-07-1993,0.275599,0.285783,0.271691,0.284939,207061797
13-07-1993,0.290556,0.290556,0.277375,0.279184,188282853
14-07-1993,0.275599,0.281325,0.268154,0.279184,293300853
15-07-1993,0.279184,0.283112,0.264245,0.268154,402546799
16-07-1993,0.213487,0.22223,0.198581,0.20627,2525273617
19-07-1993,0.20999,0.21566,0.19139,0.192322,960086502
20-07-1993,0.196771,0.208136,0.193079,0.201526,633415706
21-07-1993,0.194937,0.200612,0.19139,0.196771,542908699
22-07-1993,0.194937,0.202431,0.193079,0.198581,251475027
23-07-1993,0.202431,0.20627,0.194937,0.196771,278389756
26-07-1993,0.200612,0.20627,0.194937,0.201526,181987685
27-07-1993,0.200612,0.20627,0.196771,0.198581,236510573
28-07-1993,0.196771,0.202431,0.196771,0.201526,109312577
29-07-1993,0.202431,0.20627,0.200612,0.204315,144536510
30-07-1993,0.20627,0.211672,0.202431,0.208136,255369513
02-08-1993,0.211672,0.219224,0.20999,0.213487,257583491
03-08-1993,0.217437,0.219224,0.21566,0.217437,210155993
04-08-1993,0.219224,0.228513,0.217437,0.226765,289366373
05-08-1993,0.230656,0.230656,0.217437,0.221364,249327740
06-08-1993,0.219224,0.226765,0.219224,0.219224,149951511
09-08-1993,0.219224,0.226765,0.217437,0.223074,192217361
10-08-1993,0.221364,0.223074,0.211672,0.213487,181934302
11-08-1993,0.213487,0.213487,0.202431,0.20627,198832640
12-08-1993,0.20627,0.208136,0.194937,0.198581,402706807
13-08-1993,0.198581,0.208136,0.196771,0.205188,165302736
16-08-1993,0.20627,0.20999,0.204315,0.20627,121996409
17-08-1993,0.208136,0.213487,0.204315,0.212585,128825090
18-08-1993,0.217437,0.223074,0.211672,0.213487,224733730
19-08-1993,0.21566,0.21566,0.20627,0.20627,181160763
20-08-1993,0.208136,0.20999,0.202431,0.20999,119008849
23-08-1993,0.20999,0.21566,0.20627,0.212585,108579033
24-08-1993,0.211672,0.21566,0.208136,0.20999,120582651
25-08-1993,0.20999,0.211672,0.200612,0.204315,173585163
26-08-1993,0.204315,0.204315,0.198581,0.201526,209755923
27-08-1993,0.202431,0.202431,0.196771,0.198581,222172975
30-08-1993,0.198581,0.198581,0.194042,0.194937,325977264
31-08-1993,0.198581,0.200612,0.194937,0.198581,152272088
01-09-1993,0.198581,0.200612,0.193079,0.195841,268613489
02-09-1993,0.194937,0.196771,0.1892,0.193079,336126962
03-09-1993,0.194937,0.194937,0.1892,0.193079,194031286
07-09-1993,0.194937,0.202431,0.193079,0.196771,170931024
08-09-1993,0.196771,0.202431,0.194937,0.200612,269880548
09-09-1993,0.200612,0.202431,0.194937,0.194937,178066503
10-09-1993,0.196771,0.196771,0.190104,0.196771,160154480
13-09-1993,0.196771,0.198581,0.185714,0.1892,304597603
14-09-1993,0.181697,0.187402,0.179969,0.181697,329431699
15-09-1993,0.183551,0.187402,0.176362,0.183551,306904916
16-09-1993,0.181697,0.187402,0.181697,0.185714,102363868
17-09-1993,0.182619,0.19139,0.181697,0.1892,204861101
20-09-1993,0.1892,0.19139,0.185714,0.186558,132226092
21-09-1993,0.185714,0.1892,0.179084,0.183551,174452051
22-09-1993,0.181697,0.19139,0.181697,0.19139,131572602
23-09-1993,0.19139,0.19139,0.183551,0.185714,155939872
24-09-1993,0.187402,0.1892,0.183551,0.187402,91187232
27-09-1993,0.187402,0.1892,0.181697,0.185714,134773529
28-09-1993,0.185714,0.187402,0.181697,0.185714,112593606
29-09-1993,0.181697,0.186558,0.178141,0.179084,281924140
30-09-1993,0.179969,0.179969,0.172445,0.175166,327364344
01-10-1993,0.170667,0.172445,0.168487,0.170667,400106067
04-10-1993,0.169751,0.172445,0.164992,0.170667,229641854
05-10-1993,0.172445,0.179969,0.172445,0.176362,209955951
06-10-1993,0.178141,0.179969,0.175166,0.177307,208728915
07-10-1993,0.176362,0.178141,0.170667,0.172445,160647923
08-10-1993,0.174211,0.174211,0.166689,0.169751,166009548
11-10-1993,0.170667,0.179969,0.170667,0.178141,191897236
12-10-1993,0.179969,0.187402,0.178141,0.179969,364802177
13-10-1993,0.181697,0.181697,0.176362,0.179969,210782904
14-10-1993,0.179969,0.183551,0.176362,0.178141,191350470
15-10-1993,0.208136,0.213487,0.200612,0.211672,1137539429
18-10-1993,0.20999,0.21566,0.208136,0.212585,396544980
19-10-1993,0.211672,0.213487,0.204315,0.208136,254329281
20-10-1993,0.20999,0.211672,0.204315,0.208136,164822517
21-10-1993,0.20627,0.234212,0.204315,0.226765,746782853
22-10-1993,0.228513,0.236342,0.223074,0.226765,471660774
25-10-1993,0.226765,0.228513,0.22223,0.224919,260944534
26-10-1993,0.223074,0.224919,0.217437,0.223074,264932373
27-10-1993,0.224919,0.241765,0.223074,0.238102,546669824
28-10-1993,0.238102,0.241765,0.232446,0.232446,291113513
29-10-1993,0.232446,0.238102,0.228513,0.230656,162981981
01-11-1993,0.230656,0.236342,0.226765,0.236342,126197696
02-11-1993,0.234212,0.247461,0.232446,0.245564,267039680
03-11-1993,0.247461,0.247461,0.232446,0.237305,210729517
04-11-1993,0.236342,0.241765,0.230656,0.241765,220745931
05-11-1993,0.239062,0.241765,0.230656,0.239062,450174343
08-11-1993,0.239868,0.240782,0.228513,0.230656,198859342
09-11-1993,0.232446,0.234212,0.223074,0.225853,203927573
10-11-1993,0.226765,0.230656,0.224919,0.230656,91667385
11-11-1993,0.230656,0.239868,0.228513,0.235115,169610606
12-11-1993,0.236342,0.239868,0.228513,0.238102,171077711
15-11-1993,0.236342,0.245564,0.236342,0.239868,187082500
16-11-1993,0.239868,0.256683,0.238102,0.254954,360921092
17-11-1993,0.254954,0.262429,0.245564,0.251292,360374199
18-11-1993,0.251292,0.253117,0.247461,0.251292,136240629
19-11-1993,0.247461,0.251292,0.243562,0.247461,146430351
22-11-1993,0.245564,0.247461,0.241765,0.243562,179346875
23-11-1993,0.243562,0.247461,0.234212,0.247461,221692794
24-11-1993,0.245564,0.251292,0.244484,0.247461,107698816
26-11-1993,0.245564,0.247461,0.241765,0.244484,51735439
29-11-1993,0.241765,0.243562,0.236342,0.238102,115167789
30-11-1993,0.238102,0.244484,0.236342,0.236342,134160070
01-12-1993,0.239868,0.241765,0.234212,0.236342,132439530
02-12-1993,0.238102,0.239868,0.232446,0.238102,119862384
03-12-1993,0.238102,0.239868,0.232446,0.236342,143456154
06-12-1993,0.236342,0.243562,0.234212,0.241765,186935770
07-12-1993,0.239868,0.241765,0.236342,0.241765,76036026
08-12-1993,0.239868,0.241765,0.236342,0.239062,47147454
09-12-1993,0.238102,0.239868,0.223074,0.224919,217638288
10-12-1993,0.226765,0.228513,0.208136,0.211672,592150005
13-12-1993,0.211672,0.221364,0.208136,0.221364,290953527
14-12-1993,0.219224,0.223074,0.217437,0.21834,349704361
15-12-1993,0.217437,0.223074,0.217437,0.223074,147524062
16-12-1993,0.221364,0.223074,0.217437,0.220098,150484914
17-12-1993,0.221364,0.223074,0.21834,0.221364,172851641
20-12-1993,0.219224,0.223074,0.211672,0.213487,225107175
21-12-1993,0.213487,0.21566,0.204315,0.20627,299049285
22-12-1993,0.204315,0.213487,0.202431,0.20999,215984477
23-12-1993,0.204315,0.204315,0.198581,0.204315,270267322
27-12-1993,0.208136,0.21566,0.204315,0.213487,190456840
28-12-1993,0.21566,0.221364,0.213487,0.21834,189936676
29-12-1993,0.219224,0.219224,0.213487,0.213487,127838147
30-12-1993,0.213487,0.226765,0.213487,0.223074,374578407
31-12-1993,0.223074,0.226765,0.219224,0.219224,191683906
03-01-1994,0.221364,0.224919,0.217437,0.223997,216171146
04-01-1994,0.226765,0.236342,0.224919,0.236342,339594703
05-01-1994,0.238102,0.254019,0.238102,0.253117,728950873
06-01-1994,0.253117,0.254954,0.243562,0.245564,436450245
07-01-1994,0.239868,0.249228,0.234212,0.248346,355812823
10-01-1994,0.247461,0.254019,0.245564,0.25191,240058350
11-01-1994,0.251292,0.253117,0.238102,0.239062,423219687
12-01-1994,0.241765,0.241765,0.228513,0.228513,522916022
13-01-1994,0.224919,0.230656,0.223074,0.229685,633042260
14-01-1994,0.230656,0.238102,0.228513,0.232446,255449535
17-01-1994,0.232446,0.236342,0.224919,0.227659,173518453
18-01-1994,0.226765,0.226765,0.217437,0.220098,432035610
19-01-1994,0.219224,0.223074,0.21566,0.219224,335326727
20-01-1994,0.221364,0.230656,0.221364,0.223997,319241956
21-01-1994,0.249228,0.251292,0.241765,0.250434,1167174980
24-01-1994,0.249228,0.264245,0.249228,0.262429,824232645
25-01-1994,0.260611,0.262429,0.249228,0.254019,526743848
26-01-1994,0.253117,0.254954,0.249228,0.251292,197445585
27-01-1994,0.251292,0.256683,0.247461,0.255839,157486981
28-01-1994,0.256683,0.260611,0.253117,0.254954,162475140
31-01-1994,0.251292,0.253117,0.245564,0.245564,283871375
01-02-1994,0.247461,0.251292,0.241765,0.249228,186629029
02-02-1994,0.249228,0.249228,0.243562,0.247461,174398724
03-02-1994,0.247461,0.25191,0.243562,0.251292,164329041
04-02-1994,0.251292,0.262429,0.249228,0.251292,421565812
07-02-1994,0.251292,0.278318,0.251292,0.273517,863884457
08-02-1994,0.269951,0.273517,0.264245,0.268154,339848104
09-02-1994,0.268154,0.273517,0.264245,0.271691,222666415
10-02-1994,0.271691,0.281325,0.269951,0.273517,359667285
11-02-1994,0.271691,0.281325,0.271691,0.277375,195591704
14-02-1994,0.277375,0.284939,0.275599,0.277375,292407253
15-02-1994,0.275599,0.281325,0.271691,0.278318,154539491
16-02-1994,0.281325,0.281325,0.275599,0.275599,145310049
17-02-1994,0.279184,0.284035,0.271691,0.277375,172851641
18-02-1994,0.273517,0.277375,0.271691,0.271691,177519640
22-02-1994,0.271691,0.281325,0.268154,0.279184,255516266
23-02-1994,0.279184,0.286667,0.277375,0.279184,310252587
24-02-1994,0.277375,0.279184,0.271691,0.274419,235617032
25-02-1994,0.277375,0.279184,0.266288,0.269951,282017490
28-02-1994,0.271691,0.277375,0.269951,0.273517,147457388
01-03-1994,0.275599,0.275599,0.268154,0.271691,252301924
02-03-1994,0.264245,0.271691,0.260611,0.266945,350277863
03-03-1994,0.268154,0.271691,0.266288,0.268154,224440374
04-03-1994,0.269951,0.281325,0.268154,0.275599,270133970
07-03-1994,0.277375,0.285783,0.275599,0.284035,369630278
08-03-1994,0.284939,0.284939,0.275599,0.277375,221559492
09-03-1994,0.274419,0.281325,0.269951,0.281325,295968346
10-03-1994,0.279184,0.281894,0.275599,0.279184,171197744
11-03-1994,0.277375,0.283112,0.275599,0.279184,192724208
14-03-1994,0.288582,0.288582,0.283112,0.285783,525996981
15-03-1994,0.286667,0.286667,0.279184,0.281894,243579344
16-03-1994,0.281325,0.283112,0.273517,0.275599,175252284
17-03-1994,0.275599,0.277375,0.271691,0.273517,186042221
18-03-1994,0.275599,0.275599,0.268154,0.272975,266359443
21-03-1994,0.272975,0.273517,0.264245,0.266288,293554285
22-03-1994,0.264245,0.266288,0.258488,0.262429,289166247
23-03-1994,0.264245,0.266288,0.256683,0.263341,258037029
24-03-1994,0.263341,0.264245,0.254954,0.259452,223986855
25-03-1994,0.260611,0.260611,0.245564,0.245564,409215416
28-03-1994,0.247461,0.254954,0.245564,0.249228,336500435
29-03-1994,0.249228,0.253117,0.241765,0.245564,254262536
30-03-1994,0.243562,0.249228,0.238102,0.243562,202233715
31-03-1994,0.243562,0.251292,0.236342,0.249228,248954267
04-04-1994,0.241765,0.249228,0.238102,0.249228,200419792
05-04-1994,0.253117,0.256683,0.251292,0.251292,116581498
06-04-1994,0.254954,0.254954,0.245564,0.251292,153725846
07-04-1994,0.251292,0.253117,0.245564,0.250434,92134187
08-04-1994,0.253117,0.254954,0.249228,0.251292,210596176
11-04-1994,0.251292,0.251292,0.243562,0.251292,127211314
12-04-1994,0.250434,0.250434,0.238102,0.239868,162941920
13-04-1994,0.241765,0.243562,0.234212,0.238102,277629494
14-04-1994,0.228513,0.238102,0.224919,0.236342,264358907
15-04-1994,0.234212,0.236342,0.224919,0.226765,224293580
18-04-1994,0.228513,0.228513,0.219224,0.22223,274241799
19-04-1994,0.223074,0.224919,0.213487,0.217437,197979087
20-04-1994,0.219224,0.224919,0.20999,0.211672,335633518
21-04-1994,0.213487,0.228513,0.202431,0.22223,488879194
22-04-1994,0.234212,0.239868,0.213487,0.223074,830994629
25-04-1994,0.223074,0.232446,0.221364,0.232446,427794310
26-04-1994,0.236342,0.236342,0.232446,0.234212,195564998
28-04-1994,0.232446,0.234212,0.223074,0.226765,119649065
29-04-1994,0.224919,0.228513,0.223074,0.224919,112873713
02-05-1994,0.224919,0.234212,0.224919,0.232446,146737091
03-05-1994,0.232446,0.234212,0.221364,0.226765,158260572
04-05-1994,0.232446,0.249228,0.228513,0.247461,433649456
05-05-1994,0.249228,0.253117,0.241765,0.246509,343355839
06-05-1994,0.241765,0.245564,0.234212,0.242325,223613414
09-05-1994,0.241765,0.243562,0.230656,0.234212,167276602
10-05-1994,0.238102,0.239868,0.232446,0.232446,174865496
11-05-1994,0.232446,0.236342,0.223074,0.226765,173291693
12-05-1994,0.228513,0.230656,0.221364,0.222495,127544697
13-05-1994,0.223074,0.228513,0.219224,0.224919,110286208
16-05-1994,0.224919,0.228513,0.221364,0.221364,161221461
17-05-1994,0.223074,0.223074,0.21566,0.220098,214477348
18-05-1994,0.223074,0.230656,0.219224,0.229685,147497352
19-05-1994,0.230656,0.243562,0.228513,0.240782,325790582
20-05-1994,0.238102,0.241765,0.232446,0.232757,116874869
23-05-1994,0.232446,0.234212,0.224919,0.228513,142842685
24-05-1994,0.232446,0.234212,0.226765,0.230656,150578259
25-05-1994,0.226765,0.238102,0.224919,0.234212,162088408
26-05-1994,0.236342,0.236342,0.226765,0.228513,86972643
27-05-1994,0.226765,0.230656,0.221364,0.224636,129425328
31-05-1994,0.221364,0.221364,0.213487,0.219224,306518103
01-06-1994,0.213487,0.214746,0.20902,0.211672,459377113
02-06-1994,0.212585,0.213487,0.203362,0.205188,458376770
03-06-1994,0.203362,0.20999,0.200612,0.207191,421179010
06-06-1994,0.20627,0.208136,0.202431,0.205188,150084813
07-06-1994,0.204315,0.208136,0.204315,0.20627,167009849
08-06-1994,0.20627,0.207191,0.194937,0.195841,326484063
09-06-1994,0.192322,0.202431,0.19139,0.202431,349544309
10-06-1994,0.203362,0.205188,0.197616,0.198581,169970734
13-06-1994,0.197616,0.203707,0.197616,0.202431,110633031
14-06-1994,0.204315,0.205188,0.199708,0.202723,183814802
15-06-1994,0.202431,0.20999,0.201526,0.208764,189910010
16-06-1994,0.208136,0.208136,0.195841,0.197616,259864207
17-06-1994,0.194937,0.200612,0.194042,0.198581,267333106
20-06-1994,0.196771,0.204315,0.194937,0.203362,238044380
21-06-1994,0.201526,0.204315,0.193079,0.194937,289699787
22-06-1994,0.196771,0.200612,0.194937,0.196771,135587135
23-06-1994,0.196771,0.196771,0.186558,0.188384,242805755
24-06-1994,0.188384,0.195841,0.185714,0.19203,348744053
27-06-1994,0.1892,0.196771,0.18473,0.196771,304797620
28-06-1994,0.196771,0.203362,0.192322,0.200612,207475210
29-06-1994,0.200612,0.203362,0.194042,0.195841,161434825
30-06-1994,0.196771,0.201526,0.196771,0.198581,121142769
01-07-1994,0.197616,0.198581,0.190104,0.193079,213490399
05-07-1994,0.192322,0.200612,0.192322,0.198581,102230558
06-07-1994,0.196771,0.198581,0.194937,0.195841,115967972
07-07-1994,0.194042,0.202431,0.19139,0.201171,202620420
08-07-1994,0.198581,0.207191,0.198581,0.202723,247967379
11-07-1994,0.203362,0.205188,0.199708,0.202431,126731158
12-07-1994,0.202431,0.213194,0.197616,0.212585,288552803
13-07-1994,0.213487,0.226765,0.213487,0.222495,536186678
14-07-1994,0.22223,0.223074,0.211672,0.214746,215144160
15-07-1994,0.211672,0.214746,0.20627,0.211672,113087072
18-07-1994,0.210887,0.217437,0.20999,0.212585,91013830
19-07-1994,0.214746,0.21566,0.205188,0.207547,138574661
20-07-1994,0.205188,0.207191,0.197616,0.199708,258850578
21-07-1994,0.199708,0.213487,0.198581,0.20999,344716190
22-07-1994,0.237305,0.239615,0.224919,0.232446,936679518
25-07-1994,0.233337,0.239062,0.230656,0.237531,503310181
26-07-1994,0.238102,0.239868,0.233337,0.235115,224840400
27-07-1994,0.234212,0.235115,0.229685,0.232757,159314193
28-07-1994,0.232446,0.240782,0.231512,0.239062,292127184
29-07-1994,0.239062,0.254954,0.239062,0.252546,661824122
01-08-1994,0.25191,0.253117,0.245564,0.250434,273028187
02-08-1994,0.251292,0.25191,0.242951,0.244201,321002510
03-08-1994,0.245564,0.249228,0.240782,0.248346,270133970
04-08-1994,0.248346,0.253117,0.248346,0.249228,220012312
05-08-1994,0.246509,0.250434,0.246509,0.249228,103617630
08-08-1994,0.248346,0.254954,0.247461,0.253117,168236840
09-08-1994,0.251292,0.254019,0.248346,0.25191,93601255
10-08-1994,0.25191,0.261535,0.249228,0.259452,301956794
